compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender,weight_change_percent,weight_change_significance,itp,pubmed_id
5-octanoyl salicylic acid,Caenorhabditis elegans,N2,100 ÂµM,,,18.3,S,11.53,,Unknown,,,No,30192051
Blueberry extract,Caenorhabditis elegans,N2,200 mg/mL,,,44.42,S,24.0,,Unknown,,,No,30238944
Blueberry extract,Caenorhabditis elegans,N2,100 mg/mL,,,36.52,S,20.0,,Unknown,,,No,30238944
Blueberry extract,Caenorhabditis elegans,N2,50 mg/mL,,,22.23,S,16.0,,Unknown,,,No,30238944
Lonicera japonica extract,Caenorhabditis elegans,N2,1000 Âµg/mL,,,17.07,S,,,Unknown,,,No,30266681
Lonicera japonica extract,Caenorhabditis elegans,N2,500 Âµg/mL,,,21.87,S,,,Unknown,,,No,30266681
Lonicera japonica extract,Caenorhabditis elegans,N2,200 Âµg/mL,,,15.17,NS,,,Unknown,,,No,30266681
Lonicera japonica extract,Caenorhabditis elegans,N2,100 Âµg/mL,,,12.13,NS,,,Unknown,,,No,30266681
Lonicera japonica extract,Caenorhabditis elegans,N2,50 Âµg/mL,,,4.04,NS,,,Unknown,,,No,30266681
Rifampicin,Caenorhabditis elegans,N2,50 ÂµM,,,32.1,S,24.95,,Unknown,,,No,30269951
Allantoin,Caenorhabditis elegans,N2,250 ÂµM,,,21.6,S,19.7,,Unknown,,,No,30269951
Metformin,Caenorhabditis elegans,N2,50 mM,,,21.65,S,21.13,,Unknown,,,No,30269951
Rapamycin,Caenorhabditis elegans,N2,100 ÂµM,,,25.9,S,16.38,,Unknown,,,No,30269951
Psora-4,Caenorhabditis elegans,N2,100 ÂµM,,,32.85,S,22.05,,Unknown,,,No,30269951
Beta-santalol,Caenorhabditis elegans,N2,16 ÂµM,,,25.38,S,25.0,,Unknown,,,No,30319772
Beta-santalol,Caenorhabditis elegans,N2,64 ÂµM,,,4.64,S,8.33,,Unknown,,,No,30319772
Beta-santalol,Caenorhabditis elegans,N2,32ÂµM,,,3.78,NS,8.33,,Unknown,,,No,30319772
Beta-santalol,Caenorhabditis elegans,N2,16 ÂµM,,,12.56,S,25.0,,Unknown,,,No,30319772
Beta-santalol,Caenorhabditis elegans,N2,8 ÂµM,,,2.66,NS,8.33,,Unknown,,,No,30319772
Beta-santalol,Caenorhabditis elegans,N2,4 ÂµM,,,-2.73,NS,0.0,,Unknown,,,No,30319772
Alpha-santalol,Caenorhabditis elegans,N2,32 ÂµM,,,18.04,S,8.33,,Unknown,,,No,30319772
Alpha-santalol,Caenorhabditis elegans,N2,64 ÂµM,,,0.94,NS,0.0,,Unknown,,,No,30319772
Alpha-santalol,Caenorhabditis elegans,N2,32 ÂµM,,,10.31,S,8.33,,Unknown,,,No,30319772
Alpha-santalol,Caenorhabditis elegans,N2,16 ÂµM,,,4.33,NS,0.0,,Unknown,,,No,30319772
Alpha-santalol,Caenorhabditis elegans,N2,8 ÂµM,,,2.57,NS,-4.16,,Unknown,,,No,30319772
Alpha-santalol,Caenorhabditis elegans,N2,4 ÂµM,,,0.63,NS,-4.16,,Unknown,,,No,30319772
Sandalwood oil,Caenorhabditis elegans,N2,24 Âµ/mL,,,31.32,S,30.43,,Unknown,,,No,30319772
Sandalwood oil,Caenorhabditis elegans,N2,48 Âµ/mL,,,4.22,NS,4.34,,Unknown,,,No,30319772
Sandalwood oil,Caenorhabditis elegans,N2,24 Âµ/mL,,,26.36,S,34.78,,Unknown,,,No,30319772
Sandalwood oil,Caenorhabditis elegans,N2,12 Âµ/mL,,,17.1,S,21.73,,Unknown,,,No,30319772
Sandalwood oil,Caenorhabditis elegans,N2,6 Âµ/mL,,,8.59,S,8.69,,Unknown,,,No,30319772
Sandalwood oil,Caenorhabditis elegans,N2,3 Âµ/mL,,,0.94,NS,4.34,,Unknown,,,No,30319772
Resveratrol,Caenorhabditis elegans,N2,50 ÂµM,,,60.23,S,,,Unknown,,,No,30320257
Selenocysteine,Caenorhabditis elegans,N2,5 mM,,,6.93,S,,,Unknown,,,No,30365103
Selenocysteine,Caenorhabditis elegans,N2,5 mM,,,41.9,S,,,Unknown,,,No,30365103
Argyreia boseana extract,Caenorhabditis elegans,N2,0.01 mg/mL,,,-5.4,S,,,Unknown,,,No,30448258
Argyreia boseana extract,Caenorhabditis elegans,N2,0.1 mg/mL,,,-3.8,NS,,,Unknown,,,No,30448258
Argyreia boseana extract,Caenorhabditis elegans,N2,1 mg/mL,,,4.25,S,,,Unknown,,,No,30448258
Ganoderma lucidum extract,Caenorhabditis elegans,N2,7.5 mg/mL,,,35.83,S,11.76,,Unknown,,,No,30476533
Minocycline,Caenorhabditis elegans,N2,200 ÂµM,,,30.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,100 ÂµM,,,48.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,50 ÂµM,,,33.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,200 ÂµM,,,14.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,100 ÂµM,,,30.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,200 ÂµM,,,10.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,100 ÂµM,,,51.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,50 ÂµM,,,43.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,200 ÂµM,,,12.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,100 ÂµM,,,33.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,50 ÂµM,,,6.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,200 ÂµM,,,43.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,100 ÂµM,,,36.0,S,,,Unknown,,,No,30479271
Minocycline,Caenorhabditis elegans,N2,50 ÂµM,,,5.0,NS,,,Unknown,,,No,30479271
Agrimonia procera extract,Caenorhabditis elegans,N2,200 Âµg/mL,,,7.5,S,,,Unknown,,,No,30558122
Agrimonia procera extract,Caenorhabditis elegans,N2,100 Âµg/mL,,,12.7,S,,,Unknown,,,No,30558122
Agrimonia procera extract,Caenorhabditis elegans,N2,50 Âµg/mL,,,8.1,S,,,Unknown,,,No,30558122
Paxilline,Caenorhabditis elegans,N2,10 nM,,,26.62,S,,,Unknown,,,No,30613772
Isoprenol,Caenorhabditis elegans,N2,1 mM,,,19.23,S,22.6,,Unknown,,,No,30624146
Isoprenol,Caenorhabditis elegans,N2,0.5 mM,,,25.26,S,28.0,,Unknown,,,No,30624146
Isoprenol,Caenorhabditis elegans,N2,0.1 mM,,,7.81,S,4.0,,Unknown,,,No,30624146
Tanespimycin,Caenorhabditis elegans,N2,100 ÂµM,,,23.52,S,,,Unknown,,,No,30625143
Tanespimycin,Caenorhabditis elegans,N2,100 ÂµM,,,23.52,S,,,Unknown,,,No,30625143
CGP37157,Caenorhabditis elegans,N2,50 ÂµM,,,14.9,S,,,Unknown,,,No,30705628
CGP37157,Caenorhabditis elegans,N2,100 ÂµM,,,10.9,S,,,Unknown,,,No,30705628
CGP37157,Caenorhabditis elegans,N2,50 ÂµM,,,14.9,S,,,Unknown,,,No,30705628
Carnosic acid,Caenorhabditis elegans,N2,180 ÂµM,,,16.0,S,21.65,,Unknown,,,No,30758000
"4,4â²-dimethoxychalcone",Caenorhabditis elegans,N2,41.6 ÂµM,,,18.55,S,,,Unknown,,,No,30783116
Glycine,Caenorhabditis elegans,N2,5 ÂµM,,,7.85,S,,,Unknown,,,No,30845140
Serine,Caenorhabditis elegans,N2,5 mM,,,24.26,S,,,Unknown,,,No,30845140
Chicoric acid,Caenorhabditis elegans,N2,50 ÂµM,,,15.78,S,,,Unknown,,,No,30845140
Chicoric acid,Caenorhabditis elegans,N2,25 ÂµM,,,21.05,S,,,Unknown,,,No,30845140
Glycine,Caenorhabditis elegans,N2,500 ÂµM,,,19.54,S,,,Unknown,,,No,30845140
Glycine,Caenorhabditis elegans,N2,50 ÂµM,,,17.6,S,,,Unknown,,,No,30845140
KT135,Caenorhabditis elegans,N2,50 ÂµM,,,10.0,NS,,,Unknown,,,No,30911178
ABC52,Caenorhabditis elegans,N2,50 ÂµM,,,14.0,S,,,Unknown,,,No,30911178
KLH46,Caenorhabditis elegans,N2,50 ÂµM,,,-43.0,S,,,Unknown,,,No,30911178
AA39-3,Caenorhabditis elegans,N2,50 ÂµM,,,-37.0,S,,,Unknown,,,No,30911178
KT117,Caenorhabditis elegans,N2,50 ÂµM,,,-31.0,S,,,Unknown,,,No,30911178
KT109,Caenorhabditis elegans,N2,50 ÂµM,,,-24.0,S,,,Unknown,,,No,30911178
JJH248,Caenorhabditis elegans,N2,50 ÂµM,,,-21.0,S,,,Unknown,,,No,30911178
Darapladib,Caenorhabditis elegans,N2,50 ÂµM,,,-20.0,S,,,Unknown,,,No,30911178
KT186,Caenorhabditis elegans,N2,50 ÂµM,,,-16.0,S,,,Unknown,,,No,30911178
JJH254,Caenorhabditis elegans,N2,25 ÂµM,,,-16.0,NS,,,Unknown,,,No,30911178
ABL127,Caenorhabditis elegans,N2,50 ÂµM,,,-13.0,S,,,Unknown,,,No,30911178
AA26-9,Caenorhabditis elegans,N2,50 ÂµM,,,-12.0,S,,,Unknown,,,No,30911178
PF-04457845,Caenorhabditis elegans,N2,50 ÂµM,,,-11.0,NS,,,Unknown,,,No,30911178
ABC84,Caenorhabditis elegans,N2,50 ÂµM,,,-10.0,S,,,Unknown,,,No,30911178
AA74-1,Caenorhabditis elegans,N2,50 ÂµM,,,-8.0,NS,,,Unknown,,,No,30911178
JJH250,Caenorhabditis elegans,N2,25 ÂµM,,,-8.0,NS,,,Unknown,,,No,30911178
KC03,Caenorhabditis elegans,N2,25 ÂµM,,,-7.0,NS,,,Unknown,,,No,30911178
JJH331,Caenorhabditis elegans,N2,50 ÂµM,,,-6.0,NS,,,Unknown,,,No,30911178
JW480,Caenorhabditis elegans,N2,50 ÂµM,,,-4.0,NS,,,Unknown,,,No,30911178
JJH322,Caenorhabditis elegans,N2,50 ÂµM,,,1.0,NS,,,Unknown,,,No,30911178
KLH45b,Caenorhabditis elegans,N2,50 ÂµM,,,2.0,NS,,,Unknown,,,No,30911178
KT203,Caenorhabditis elegans,N2,50 ÂµM,,,5.0,NS,,,Unknown,,,No,30911178
KT167,Caenorhabditis elegans,N2,50 ÂµM,,,17.0,S,,,Unknown,,,No,30911178
ABC23,Caenorhabditis elegans,N2,50 ÂµM,,,35.0,S,,,Unknown,,,No,30911178
ABC99,Caenorhabditis elegans,N2,25 ÂµM,,,-46.0,S,,,Unknown,,,No,30911178
DH376,Caenorhabditis elegans,N2,50 ÂµM,,,-50.0,S,,,Unknown,,,No,30911178
KT116,Caenorhabditis elegans,N2,50 ÂµM,,,-34.0,S,,,Unknown,,,No,30911178
AA26-8,Caenorhabditis elegans,N2,50 ÂµM,,,-36.0,S,,,Unknown,,,No,30911178
AA39-2,Caenorhabditis elegans,N2,50 ÂµM,,,-33.0,S,,,Unknown,,,No,30911178
ABC32,Caenorhabditis elegans,N2,50 ÂµM,,,-23.0,S,,,Unknown,,,No,30911178
KT138,Caenorhabditis elegans,N2,50 ÂµM,,,-22.0,S,,,Unknown,,,No,30911178
ABC90,Caenorhabditis elegans,N2,50 ÂµM,,,-22.0,S,,,Unknown,,,No,30911178
ABC45,Caenorhabditis elegans,N2,50 ÂµM,,,-20.0,S,,,Unknown,,,No,30911178
ABC16,Caenorhabditis elegans,N2,50 ÂµM,,,-17.0,NS,,,Unknown,,,No,30911178
JJH221,Caenorhabditis elegans,N2,50 ÂµM,,,-18.0,S,,,Unknown,,,No,30911178
AA26-3,Caenorhabditis elegans,N2,50 ÂµM,,,-15.0,S,,,Unknown,,,No,30911178
JMN21,Caenorhabditis elegans,N2,50 ÂµM,,,-14.0,NS,,,Unknown,,,No,30911178
AA26-7,Caenorhabditis elegans,N2,50 ÂµM,,,-13.0,NS,,,Unknown,,,No,30911178
ABL303,Caenorhabditis elegans,N2,5 ÂµM,,,-12.0,S,,,Unknown,,,No,30911178
JW1038,Caenorhabditis elegans,N2,50 ÂµM,,,-11.0,NS,,,Unknown,,,No,30911178
KLH40-1,Caenorhabditis elegans,N2,50 ÂµM,,,-11.0,NS,,,Unknown,,,No,30911178
Palmostatin B,Caenorhabditis elegans,N2,50 ÂµM,,,-10.0,NS,,,Unknown,,,No,30911178
KT195,Caenorhabditis elegans,N2,50 ÂµM,,,-9.0,S,,,Unknown,,,No,30911178
JW651,Caenorhabditis elegans,N2,50 ÂµM,,,-9.0,NS,,,Unknown,,,No,30911178
KC07,Caenorhabditis elegans,N2,50 ÂµM,,,-8.0,NS,,,Unknown,,,No,30911178
JJH253,Caenorhabditis elegans,N2,50 ÂµM,,,-7.0,NS,,,Unknown,,,No,30911178
ABC37,Caenorhabditis elegans,N2,50 ÂµM,,,-7.0,NS,,,Unknown,,,No,30911178
KC02,Caenorhabditis elegans,N2,50 ÂµM,,,-6.0,NS,,,Unknown,,,No,30911178
JW1036,Caenorhabditis elegans,N2,50 ÂµM,,,-4.0,NS,,,Unknown,,,No,30911178
KML29,Caenorhabditis elegans,N2,50 ÂµM,,,-5.0,NS,,,Unknown,,,No,30911178
MJN202,Caenorhabditis elegans,N2,50 ÂµM,,,-3.0,NS,,,Unknown,,,No,30911178
ABC91,Caenorhabditis elegans,N2,50 ÂµM,,,-3.0,NS,,,Unknown,,,No,30911178
ABC36,Caenorhabditis elegans,N2,50 ÂµM,,,0.0,NS,,,Unknown,,,No,30911178
Palmostatin M,Caenorhabditis elegans,N2,25 ÂµM,,,1.0,NS,,,Unknown,,,No,30911178
MJN200,Caenorhabditis elegans,N2,50 ÂµM,,,1.0,NS,,,Unknown,,,No,30911178
URB597,Caenorhabditis elegans,N2,50 ÂµM,,,2.0,NS,,,Unknown,,,No,30911178
ABC44,Caenorhabditis elegans,N2,50 ÂµM,,,2.0,NS,,,Unknown,,,No,30911178
BIA 10-2474,Caenorhabditis elegans,N2,50 ÂµM,,,3.0,NS,,,Unknown,,,No,30911178
ABC101,Caenorhabditis elegans,N2,25 ÂµM,,,5.0,NS,,,Unknown,,,No,30911178
ABC35,Caenorhabditis elegans,N2,50 ÂµM,,,6.0,NS,,,Unknown,,,No,30911178
JW1039,Caenorhabditis elegans,N2,50 ÂµM,,,6.0,NS,,,Unknown,,,No,30911178
KT170,Caenorhabditis elegans,N2,50 ÂµM,,,10.0,NS,,,Unknown,,,No,30911178
ABC5,Caenorhabditis elegans,N2,25 ÂµM,,,11.0,NS,,,Unknown,,,No,30911178
ABC92,Caenorhabditis elegans,N2,25 ÂµM,,,11.0,NS,,,Unknown,,,No,30911178
KT172,Caenorhabditis elegans,N2,50 ÂµM,,,13.0,S,,,Unknown,,,No,30911178
ABC53,Caenorhabditis elegans,N2,50 ÂµM,,,15.0,S,,,Unknown,,,No,30911178
JT271-3,Caenorhabditis elegans,N2,50 ÂµM,,,15.0,NS,,,Unknown,,,No,30911178
KT120,Caenorhabditis elegans,N2,50 ÂµM,,,17.0,S,,,Unknown,,,No,30911178
ABC30,Caenorhabditis elegans,N2,50 ÂµM,,,18.0,NS,,,Unknown,,,No,30911178
KC01,Caenorhabditis elegans,N2,50 ÂµM,,,18.0,NS,,,Unknown,,,No,30911178
ABC26,Caenorhabditis elegans,N2,50 ÂµM,,,22.0,S,,,Unknown,,,No,30911178
BIA 10-2639,Caenorhabditis elegans,N2,50 ÂµM,,,22.0,S,,,Unknown,,,No,30911178
KT140,Caenorhabditis elegans,N2,50 ÂµM,,,26.0,S,,,Unknown,,,No,30911178
ABC63,Caenorhabditis elegans,N2,50 ÂµM,,,28.0,S,,,Unknown,,,No,30911178
ABC28,Caenorhabditis elegans,N2,50 ÂµM,,,29.0,S,,,Unknown,,,No,30911178
Rapamycin,Caenorhabditis elegans,N2,50 ÂµM,,,14.14,S,,,Unknown,,,No,30970250
Valproic acid,Caenorhabditis elegans,N2,50 ÂµM,,,13.24,S,,,Unknown,,,No,30970250
Felbinac,Caenorhabditis elegans,N2,50 ÂµM,,,10.49,S,,,Unknown,,,No,30970250
Tanespimycin,Caenorhabditis elegans,N2,25 ÂµM,,,54.16,S,,,Unknown,,,No,30970250
Monorden,Caenorhabditis elegans,N2,50 ÂµM,,,24.55,S,,,Unknown,,,No,30970250
Metamizole,Caenorhabditis elegans,N2,10 ÂµM,,,18.3,S,23.2,,Unknown,,,No,31089188
Anisomycin,Caenorhabditis elegans,N2,10 ÂµM,,,-4.7,NS,-3.2,,Unknown,,,No,31089188
Alsterpaullone,Caenorhabditis elegans,N2,10 ÂµM,,,12.55,S,11.55,,Unknown,,,No,31089188
Metamizole,Caenorhabditis elegans,N2,1 ÂµM,,,18.3,S,19.0,,Unknown,,,No,31089188
Azacytidine,Caenorhabditis elegans,N2,1 ÂµM,,,25.8,S,19.4,,Unknown,,,No,31089188
Anisomycin,Caenorhabditis elegans,N2,1 ÂµM,,,21.96,S,23.13,,Unknown,,,No,31089188
Rosmarinic acid,Caenorhabditis elegans,N2,180 Î¼M,,,63.23,S,40.29,,Unknown,,,No,31206890
Rosmarinic acid,Caenorhabditis elegans,N2,120 Î¼M,,,49.28,S,31.57,,Unknown,,,No,31206890
Rosmarinic acid,Caenorhabditis elegans,N2,60 Î¼M,,,40.04,S,16.82,,Unknown,,,No,31206890
Uracil,Caenorhabditis elegans,N2,0.5 mM,,,0.0,NS,,,Unknown,,,No,31232697
Cytidine,Caenorhabditis elegans,N2,0.5 mM,,,9.83,S,,,Unknown,,,No,31232697
Thymine,Caenorhabditis elegans,N2,10 mM,,,6.03,S,,,Unknown,,,No,31232697
Thymidine,Caenorhabditis elegans,N2,0.5 mM,,,0.0,NS,,,Unknown,,,No,31232697
Orotate,Caenorhabditis elegans,N2,0.5 mM,,,14.8,S,,,Unknown,,,No,31232697
Thymine,Caenorhabditis elegans,N2,0.1 mM,,,0.0,NS,,,Unknown,,,No,31232697
Thymine,Caenorhabditis elegans,N2,2 mM,,,18.3,S,,,Unknown,,,No,31232697
Thymine,Caenorhabditis elegans,N2,0.5 mM,,,15.23,S,,,Unknown,,,No,31232697
Carnosol,Caenorhabditis elegans,N2,180 Î¼M,,,19.02,S,25.81,,Unknown,,,No,31341531
Phosphatidylcholine,Caenorhabditis elegans,N2,10 mg/L,,,17.76,S,,,Unknown,,,No,31379987
Phosphatidylcholine,Caenorhabditis elegans,N2,100 mg/L,,,15.0,S,,,Unknown,,,No,31379987
Caffeine,Caenorhabditis elegans,N2,1 mM,,,16.42,S,,,Unknown,,,No,31432005
Epigallocatechin-3-gallate,Caenorhabditis elegans,N2,100 ÂµM,,,12.85,S,,,Unknown,,,No,31432005
Theobromine,Caenorhabditis elegans,N2,1 mM,,,-0.85,NS,,,Unknown,,,No,31432005
Theophylline,Caenorhabditis elegans,N2,1 mM,,,16.78,S,,,Unknown,,,No,31432005
Theophylline,Caenorhabditis elegans,N2,5 mM,,,25.59,S,,,Unknown,,,No,31432005
Caffeine,Caenorhabditis elegans,N2,5 mM,,,31.9,S,,,Unknown,,,No,31432005
Metformin,Caenorhabditis elegans,N2,100 mM,,,24.2,S,,,Unknown,,,No,31474368
Metformin,Caenorhabditis elegans,N2,50 mM,,,36.9,S,,,Unknown,,,No,31474368
Metformin,Caenorhabditis elegans,N2,25 mM,,,32.73,S,,,Unknown,,,No,31474368
Metformin,Caenorhabditis elegans,N2,12.5 mM,,,26.52,S,,,Unknown,,,No,31474368
Metformin,Caenorhabditis elegans,N2,6.25 mM,,,1.65,NS,,,Unknown,,,No,31474368
Agmatine,Caenorhabditis elegans,N2,25 mM,,,5.32,NS,,,Unknown,,,No,31474368
Nordihydroguaiaretic acid,Caenorhabditis elegans,N2,100 ÂµM,,,21.4,S,,,Unknown,,,No,31602311
Hydralazine,Caenorhabditis elegans,N2,100 ÂµM,,,20.0,S,,,Unknown,,,No,31659167
Betula utilis extract,Caenorhabditis elegans,N2,100â¯Î¼g/ml,,,25.72,S,,,Unknown,,,No,31669661
Betula utilis extract,Caenorhabditis elegans,N2,10â¯Î¼g/ml,,,21.79,S,,,Unknown,,,No,31669661
Betula utilis extract,Caenorhabditis elegans,N2,50â¯Î¼g/ml,,,35.99,S,,,Unknown,,,No,31669661
Hypotaurine,Caenorhabditis elegans,N2,10 mM,,,18.27,S,,,Unknown,,,No,31799533
Alpha-ketoglutarate,Caenorhabditis elegans,MY16,8 mM,,,56.25,S,,,Unknown,,,No,31820364
Thioflavin T,Caenorhabditis elegans,N2,50 Î¼M,,,27.78,S,,,Unknown,,,No,31820364
Thioflavin T,Caenorhabditis elegans,MY16,50 Î¼M,,,75.0,S,,,Unknown,,,No,31820364
Resveratrol,Caenorhabditis elegans,N2,100 Î¼M,,,5.36,S,,,Unknown,,,No,31820364
Resveratrol,Caenorhabditis elegans,N2,100 Î¼M,,,11.76,S,,,Unknown,,,No,31820364
Resveratrol,Caenorhabditis elegans,MY16,100 Î¼M,,,20.0,S,,,Unknown,,,No,31820364
Resveratrol,Caenorhabditis elegans,JU775,100 Î¼M,,,41.18,S,,,Unknown,,,No,31820364
Propyl gallate,Caenorhabditis elegans,N2,200 Î¼M,,,4.17,S,,,Unknown,,,No,31820364
Propyl gallate,Caenorhabditis elegans,JU775,200 Î¼M,,,35.29,S,,,Unknown,,,No,31820364
Propyl gallate,Caenorhabditis elegans,MY16,200 Î¼M,,,12.14,S,,,Unknown,,,No,31820364
Propyl gallate,Caenorhabditis elegans,N2,200 Î¼M,,,11.76,S,,,Unknown,,,No,31820364
NP1,Caenorhabditis elegans,N2,50 Î¼M,,,23.53,S,,,Unknown,,,No,31820364
NP1,Caenorhabditis elegans,MY16,50 Î¼M,,,12.14,S,,,Unknown,,,No,31820364
NP1,Caenorhabditis elegans,JU775,50 Î¼M,,,34.4,S,,,Unknown,,,No,31820364
NP1,Caenorhabditis elegans,JU775,50 Î¼M,,,23.53,S,,,Unknown,,,No,31820364
O13,Caenorhabditis elegans,N2,60 Î¼M,,,32.5,S,,,Unknown,,,No,31879284
Gr-4D,Caenorhabditis elegans,N2,60 Î¼M,,,50.5,S,,,Unknown,,,No,31879284
Phosphatidylserine,Caenorhabditis elegans,N2,100 Î¼g/L,,,7.02,S,13.63,,Unknown,,,No,31915963
Nobiletin,Caenorhabditis elegans,N2,12.5 ÂµM,,,21.0,S,17.64,,Unknown,,,No,31948007
Nobiletin,Caenorhabditis elegans,N2,3.13 ÂµM,,,8.7,S,13.72,,Unknown,,,No,31948007
Coix seed oil,Caenorhabditis elegans,N2,10 mg/mL,,,11.94,NS,,,Unknown,,,No,31960183
Coix seed oil,Caenorhabditis elegans,N2,0.5 mg/mL,,,20.33,NS,,,Unknown,,,No,31960183
Coix seed oil,Caenorhabditis elegans,N2,5 mg/mL,,,8.89,NS,,,Unknown,,,No,31960183
Simvastatin,Caenorhabditis elegans,N2,50 ÂµM,,,13.2,S,,,Unknown,,,No,32010481
Simvastatin,Caenorhabditis elegans,N2,100 ÂµM,,,12.9,S,,,Unknown,,,No,32010481
Simvastatin,Caenorhabditis elegans,N2,25 ÂµM,,,2.5,NS,,,Unknown,,,No,32010481
Lovastin,Caenorhabditis elegans,N2,100 ÂµM,,,24.54,S,,,Unknown,,,No,32010481
Lovastin,Caenorhabditis elegans,N2,50 ÂµM,,,13.14,S,,,Unknown,,,No,32010481
Lovastin,Caenorhabditis elegans,N2,25 ÂµM,,,12.96,S,,,Unknown,,,No,32010481
Imatinib mesylate,Caenorhabditis elegans,N2,1000 ÂµM,,,-58.91,S,,,Unknown,,,No,32010883
Uric acid,Caenorhabditis elegans,N2,100mM,,,-9.94,S,,,Unknown,,,No,32074508
Uric acid,Caenorhabditis elegans,N2,2mM,,,13.9,S,,,Unknown,,,No,32074508
Verapamil,Caenorhabditis elegans,N2,100 Î¼M,,,18.65,S,,,Unknown,,,No,32208362
Raspberry extract,Caenorhabditis elegans,,80 mg/mL,,,29.7,S,,,Unknown,,,No,32285078
Raspberry extract,Caenorhabditis elegans,,40 mg/mL,,,22.9,S,,,Unknown,,,No,32285078
Raspberry extract,Caenorhabditis elegans,,20 mg/mL,,,13.6,S,,,Unknown,,,No,32285078
Tectochrysin,Caenorhabditis elegans,N2,200âÂµM,,,21.0,S,,,Unknown,,,No,32506187
Catechin,Caenorhabditis elegans,N2,50âÂµM,,,3.33,NS,,,Unknown,,,No,32530444
Catechin,Caenorhabditis elegans,N2,200âÂµM,,,41.94,S,,,Unknown,,,No,32530444
FW1256,Caenorhabditis elegans,N2,500 ÂµM,,,33.8,S,,,Unknown,,,No,32566245
FW1256,Caenorhabditis elegans,N2,250 ÂµM,,,41.01,S,,,Unknown,,,No,32566245
FW1256,Caenorhabditis elegans,N2,150 ÂµM,,,16.94,S,,,Unknown,,,No,32566245
FW1256,Caenorhabditis elegans,N2,10 ÂµM,,,0.55,NS,,,Unknown,,,No,32566245
FW1251,Caenorhabditis elegans,N2,250 ÂµM,,,8.94,S,,,Unknown,,,No,32566245
FW1251,Caenorhabditis elegans,N2,50 ÂµM,,,11.17,S,,,Unknown,,,No,32566245
Mifepristone,Caenorhabditis elegans,N2,400 Î¼g/mL,,,15.0,S,,,Unknown,,,No,32648907
Mifepristone,Caenorhabditis elegans,N2,400 Î¼g/mL,,,-9.0,NS,,,Unknown,,,No,32648907
"5â²-Hydroxy-6, 7, 8, 3â², 4â²-pentamethoxyflavone",Caenorhabditis elegans,N2,25âÂµM,,,17.18,S,,,Unknown,,,No,32677024
"5â²-Hydroxy-6, 7, 8, 3â², 4â²-pentamethoxyflavone",Caenorhabditis elegans,N2,100âÂµM,,,8.91,S,,,Unknown,,,No,32677024
"5â²-Hydroxy-6, 7, 8, 3â², 4â²-pentamethoxyflavone",Caenorhabditis elegans,N2,50âÂµM,,,29.48,S,,,Unknown,,,No,32677024
"5â²-Hydroxy-6, 7, 8, 3â², 4â²-pentamethoxyflavone",Caenorhabditis elegans,N2,12.5âÂµM,,,16.05,S,,,Unknown,,,No,32677024
"5â²-Hydroxy-6, 7, 8, 3â², 4â²-pentamethoxyflavone",Caenorhabditis elegans,N2,6.25âÂµM,,,13.84,S,,,Unknown,,,No,32677024
Prenol,Caenorhabditis elegans,N2,0.25 mM,,,22.96,S,17.46,,Unknown,,,No,32725551
Prenol,Caenorhabditis elegans,N2,0.1 mM,,,18.22,S,11.2,,Unknown,,,No,32725551
Prenol,Caenorhabditis elegans,N2,0.5 mM,,,2.87,NS,9.11,,Unknown,,,No,32725551
Secoisolariciresinol Diglucoside,Caenorhabditis elegans,N2,200âÂµM,,,16.36,S,,,Unknown,,,No,32733632
Secoisolariciresinol Diglucoside,Caenorhabditis elegans,N2,500âÂµM,,,22.0,S,,,Unknown,,,No,32733632
Secoisolariciresinol Diglucoside,Caenorhabditis elegans,N2,50âÂµM,,,13.3,S,,,Unknown,,,No,32733632
Astragaloside IV,Caenorhabditis elegans,N2,2.5âÂµM,,,13.89,S,13.62,,Unknown,,,No,32741299
Astragaloside IV,Caenorhabditis elegans,N2,10âÂµM,,,0.69,NS,3.89,,Unknown,,,No,32741299
Astragaloside IV,Caenorhabditis elegans,N2,5âÂµM,,,27.78,S,16.73,,Unknown,,,No,32741299
Naringin,Caenorhabditis elegans,N2,50âÂµM,,,23.0,S,,,Unknown,,,No,32832002
Arecoline,Caenorhabditis elegans,N2,0.1 mM,,,10.4,S,,,Unknown,,,No,32854519
Arecoline,Caenorhabditis elegans,N2,0.2 mM,,,12.85,S,,,Unknown,,,No,32854519
